Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
6.4,4.4E-4,0.0,0.0,0.0,0.0,3.7E-4,3.7E-4,1.7E-4
6.5,3.0E-4,0.0,0.0,0.0,0.0,2.6E-4,2.6E-4,1.0E-4
6.6,2.8E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,1.0E-4
6.7,2.6E-4,0.0,0.0,0.0,0.0,2.3E-4,2.3E-4,1.0E-4
6.8,2.3E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,9.0E-5
6.9,1.9E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,8.0E-5
7.0,1.5E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,7.0E-5
7.1,1.2E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,7.0E-5
7.2,6.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,4.0E-5
7.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
7.4,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.5,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
