Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
6.2,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.3,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.4,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.5,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,1.0E-5
6.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.7,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,1.0E-5
6.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
6.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.5,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.6,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
